,label,dim_0,dim_1,layer,fold,text,iteration
703,London,83.96735382080078,-4.049570560455322,output,dev,What 's the capital of england,210
704,Rouble,5.179135799407959,3.811594009399414,average,train,What is this currency of russia,220
705,Rouble,-142.74119567871094,-24.33063316345215,output,train,What is this currency of russia,220
706,Pound,1.1045598983764648,4.7634358406066895,average,train,What is this currency of england,220
707,Pound,-28.541934967041016,-107.63831329345703,output,train,What is this currency of england,220
708,Moscow,2.576108694076538,5.989333629608154,average,train,What is this capital of russia,220
709,Moscow,-32.07918930053711,71.05829620361328,output,train,What is this capital of russia,220
710,London,-1.498466968536377,6.94117546081543,average,train,What is this capital of england,220
711,London,84.12539672851562,-18.705053329467773,output,train,What is this capital of england,220
712,Rouble,3.7564706802368164,5.306610107421875,average,train,What 's russia 's currency,220
713,Rouble,-132.99078369140625,-20.819944381713867,output,train,What 's russia 's currency,220
714,Pound,-0.31810498237609863,6.258451461791992,average,train,What 's england 's currency,220
715,Pound,-23.859769821166992,-105.02305603027344,output,train,What 's england 's currency,220
716,Moscow,1.1534435749053955,7.484349727630615,average,train,What 's russia 's capital,220
717,Moscow,-27.181087493896484,72.65740966796875,output,train,What 's russia 's capital,220
718,London,-2.9211320877075195,8.43619155883789,average,train,What 's england 's capital,220
719,London,82.75672149658203,-18.199857711791992,output,train,What 's england 's capital,220
720,Rouble,5.11899471282959,2.50891375541687,average,dev,What currency is used in russia,220
721,Rouble,-120.9238052368164,-29.202016830444336,output,dev,What currency is used in russia,220
722,Pound,1.0444188117980957,3.4607553482055664,average,dev,What currency is used in england,220
723,Pound,-29.179752349853516,-108.11417388916016,output,dev,What currency is used in england,220
724,Moscow,2.7748165130615234,6.002655029296875,average,dev,What is the capital and largest city of russia,220
725,Moscow,-36.4187126159668,66.2480239868164,output,dev,What is the capital and largest city of russia,220
726,London,-1.2997591495513916,6.954496383666992,average,dev,What is the capital and largest city of england,220
727,London,73.28071594238281,-21.36173439025879,output,dev,What is the capital and largest city of england,220
728,Rouble,4.155738830566406,3.2444100379943848,average,dev,What 's the currency in russia,220
729,Rouble,-119.35137176513672,-18.08262062072754,output,dev,What 's the currency in russia,220
730,Pound,0.08116304874420166,4.196252346038818,average,dev,What 's the currency in england,220
731,Pound,-20.850568771362305,-98.00324249267578,output,dev,What 's the currency in england,220
732,Moscow,1.8115606307983398,6.7381510734558105,average,dev,What 's the capital of russia,220
733,Moscow,-29.691308975219727,78.68633270263672,output,dev,What 's the capital of russia,220
734,London,-2.263015031814575,7.689992904663086,average,dev,What 's the capital of england,220
735,London,78.4388198852539,-10.105286598205566,output,dev,What 's the capital of england,220
736,Rouble,5.200138092041016,3.886629104614258,average,train,What is this currency of russia,230
737,Rouble,-152.04469299316406,-31.8226318359375,output,train,What is this currency of russia,230
738,Pound,1.1222364902496338,4.842502593994141,average,train,What is this currency of england,230
739,Pound,-37.18378448486328,-115.57388305664062,output,train,What is this currency of england,230
740,Moscow,2.590965986251831,6.061645030975342,average,train,What is this capital of russia,230
741,Moscow,-39.444000244140625,63.37845993041992,output,train,What is this capital of russia,230
742,London,-1.4869354963302612,7.017518520355225,average,train,What is this capital of england,230
743,London,77.7784652709961,-25.630306243896484,output,train,What is this capital of england,230
744,Rouble,3.7678704261779785,5.342226982116699,average,train,What 's russia 's currency,230
745,Rouble,-141.24684143066406,-27.720258712768555,output,train,What 's russia 's currency,230
746,Pound,-0.3100307881832123,6.298100471496582,average,train,What 's england 's currency,230
747,Pound,-31.24039077758789,-112.20145416259766,output,train,What 's england 's currency,230
748,Moscow,1.158698558807373,7.517242431640625,average,train,What 's russia 's capital,230
749,Moscow,-33.243507385253906,66.50861358642578,output,train,What 's russia 's capital,230
750,London,-2.9192028045654297,8.473115921020508,average,train,What 's england 's capital,230
751,London,77.00885009765625,-24.495277404785156,output,train,What 's england 's capital,230
752,Rouble,5.133481979370117,2.555072784423828,average,dev,What currency is used in russia,230
753,Rouble,-128.5701904296875,-35.51823425292969,output,dev,What currency is used in russia,230
754,Pound,1.0555801391601562,3.510946035385132,average,dev,What currency is used in england,230
755,Pound,-35.16025924682617,-115.6355209350586,output,dev,What currency is used in england,230
756,Moscow,2.7864160537719727,6.060527801513672,average,dev,What is the capital and largest city of russia,230
757,Moscow,-42.5960578918457,60.17352294921875,output,dev,What is the capital and largest city of russia,230
758,London,-1.29148530960083,7.016401290893555,average,dev,What is the capital and largest city of england,230
759,London,67.89950561523438,-27.261131286621094,output,dev,What is the capital and largest city of england,230
760,Rouble,4.16705322265625,3.278079032897949,average,dev,What 's the currency in russia,230
761,Rouble,-126.58324432373047,-24.135814666748047,output,dev,What 's the currency in russia,230
762,Pound,0.08915209770202637,4.233952522277832,average,dev,What 's the currency in england,230
763,Pound,-26.57411003112793,-105.1546859741211,output,dev,What 's the currency in england,230
764,Moscow,1.8199880123138428,6.783534526824951,average,dev,What 's the capital of russia,230
765,Moscow,-34.38969421386719,74.61760711669922,output,dev,What 's the capital of russia,230
766,London,-2.25791335105896,7.739408016204834,average,dev,What 's the capital of england,230
767,London,72.81700134277344,-16.324485778808594,output,dev,What 's the capital of england,230
768,Rouble,5.228321552276611,3.9722535610198975,average,train,What is this currency of russia,240
769,Rouble,-162.13092041015625,-39.837730407714844,output,train,What is this currency of russia,240
770,Pound,1.1464636325836182,4.931872367858887,average,train,What is this currency of england,240
771,Pound,-46.71412658691406,-124.41078186035156,output,train,What is this currency of england,240
772,Moscow,2.6126341819763184,6.144922256469727,average,train,What is this capital of russia,240
773,Moscow,-47.7536735534668,54.92059326171875,output,train,What is this capital of russia,240
774,London,-1.4692236185073853,7.104540824890137,average,train,What is this capital of england,240
775,London,69.99663543701172,-34.16762924194336,output,train,What is this capital of england,240
776,Rouble,3.7835066318511963,5.383241653442383,average,train,What 's russia 's currency,240
777,Rouble,-150.435791015625,-35.30668258666992,output,train,What 's russia 's currency,240
778,Pound,-0.29835107922554016,6.342860221862793,average,train,What 's england 's currency,240
779,Pound,-39.07250213623047,-119.38833618164062,output,train,What 's england 's currency,240
780,Moscow,1.1678193807601929,7.555910587310791,average,train,What 's russia 's capital,240
781,Moscow,-40.0672721862793,59.89728546142578,output,train,What 's russia 's capital,240
782,London,-2.9140384197235107,8.51552963256836,average,train,What 's england 's capital,240
783,London,71.06031799316406,-30.96480369567871,output,train,What 's england 's capital,240
784,Rouble,5.152632236480713,2.607922077178955,average,dev,What currency is used in russia,240
785,Rouble,-137.0809326171875,-42.49552917480469,output,dev,What currency is used in russia,240
786,Pound,1.0707743167877197,3.5675406455993652,average,dev,What currency is used in england,240
787,Pound,-41.32757568359375,-123.75969696044922,output,dev,What currency is used in england,240
788,Moscow,2.80356764793396,6.12741756439209,average,dev,What is the capital and largest city of russia,240
789,Moscow,-49.625423431396484,53.571407318115234,output,dev,What is the capital and largest city of russia,240
790,London,-1.2782899141311646,7.087036609649658,average,dev,What is the capital and largest city of england,240
791,London,62.30705642700195,-33.41579055786133,output,dev,What is the capital and largest city of england,240
792,Rouble,4.182188510894775,3.31681752204895,average,dev,What 's the currency in russia,240
793,Rouble,-134.62509155273438,-30.805246353149414,output,dev,What 's the currency in russia,240
794,Pound,0.10033071041107178,4.2764363288879395,average,dev,What 's the currency in england,240
795,Pound,-32.737918853759766,-112.7275619506836,output,dev,What 's the currency in england,240
796,Moscow,1.8331243991851807,6.836313247680664,average,dev,What 's the capital of russia,240
797,Moscow,-40.23442459106445,69.61112213134766,output,dev,What 's the capital of russia,240
798,London,-2.2487335205078125,7.795931816101074,average,dev,What 's the capital of england,240
799,London,66.97763061523438,-22.75510597229004,output,dev,What 's the capital of england,240
800,Rouble,5.2633280754089355,4.067216396331787,average,train,What is this currency of russia,250
801,Rouble,-173.54649353027344,-48.85948181152344,output,train,What is this currency of russia,250
802,Pound,1.1769030094146729,5.029969692230225,average,train,What is this currency of england,250
803,Pound,-57.24420166015625,-134.2432098388672,output,train,What is this currency of england,250
804,Moscow,2.6408345699310303,6.237634658813477,average,train,What is this capital of russia,250
805,Moscow,-57.100467681884766,45.57372283935547,output,train,What is this capital of russia,250
806,London,-1.4455907344818115,7.200387954711914,average,train,What is this capital of england,250
807,London,60.80901336669922,-44.230979919433594,output,train,What is this capital of england,250
808,Rouble,3.8024275302886963,5.429584503173828,average,train,What 's russia 's currency,250
809,Rouble,-160.53106689453125,-43.57337188720703,output,train,What 's russia 's currency,250
810,Pound,-0.28399768471717834,6.392337322235107,average,train,What 's england 's currency,250
811,Pound,-47.56355285644531,-127.23339080810547,output,train,What 's england 's currency,250
812,Moscow,1.179934024810791,7.600002765655518,average,train,What 's russia 's capital,250
813,Moscow,-47.419410705566406,52.58269500732422,output,train,What 's russia 's capital,250
814,London,-2.906491279602051,8.562755584716797,average,train,What 's england 's capital,250
815,London,64.84146118164062,-37.65824890136719,output,train,What 's england 's capital,250
816,Rouble,5.176113605499268,2.66684627532959,average,dev,What currency is used in russia,250
817,Rouble,-146.45816040039062,-50.15084457397461,output,dev,What currency is used in russia,250
818,Pound,1.0896880626678467,3.6295993328094482,average,dev,What currency is used in england,250
819,Pound,-47.74199676513672,-132.48297119140625,output,dev,What currency is used in england,250
820,Moscow,2.826005458831787,6.20211124420166,average,dev,What is the capital and largest city of russia,250
821,Moscow,-57.55501937866211,46.35395812988281,output,dev,What is the capital and largest city of russia,250
822,London,-1.2604198455810547,7.1648640632629395,average,dev,What is the capital and largest city of england,250
823,London,55.80757141113281,-40.544071197509766,output,dev,What is the capital and largest city of england,250
824,Rouble,4.200508117675781,3.360441207885742,average,dev,What 's the currency in russia,250
825,Rouble,-143.46299743652344,-38.09074783325195,output,dev,What 's the currency in russia,250
826,Pound,0.114082932472229,4.3231940269470215,average,dev,What 's the currency in england,250
827,Pound,-39.28052520751953,-120.78469848632812,output,dev,What 's the currency in england,250
828,Moscow,1.850400447845459,6.895705699920654,average,dev,What 's the capital of russia,250
829,Moscow,-48.061309814453125,62.35881805419922,output,dev,What 's the capital of russia,250
830,London,-2.236024856567383,7.858458995819092,average,dev,What 's the capital of england,250
831,London,60.836036682128906,-29.459714889526367,output,dev,What 's the capital of england,250
832,Rouble,5.306017875671387,4.17140531539917,average,train,What is this currency of russia,260
833,Rouble,-186.43939208984375,-58.97441101074219,output,train,What is this currency of russia,260
834,Pound,1.2155625820159912,5.136807441711426,average,train,What is this currency of england,260
835,Pound,-69.09300231933594,-145.30328369140625,output,train,What is this currency of england,260
836,Moscow,2.677750587463379,6.339654922485352,average,train,What is this capital of russia,260
837,Moscow,-67.79219818115234,35.10089874267578,output,train,What is this capital of russia,260
838,London,-1.4127044677734375,7.305057048797607,average,train,What is this capital of england,260
839,London,50.80096435546875,-55.39002990722656,output,train,What is this capital of england,260
840,Rouble,3.823836326599121,5.481568813323975,average,train,What 's russia 's currency,260
841,Rouble,-171.56289672851562,-52.573997497558594,output,train,What 's russia 's currency,260
842,Pound,-0.2666189670562744,6.4469709396362305,average,train,What 's england 's currency,260
843,Pound,-56.891624450683594,-135.9139862060547,output,train,What 's england 's currency,260
844,Moscow,1.195569396018982,7.649818420410156,average,train,What 's russia 's capital,260
845,Moscow,-55.590110778808594,44.48863220214844,output,train,What 's russia 's capital,260
846,London,-2.894886016845703,8.615220069885254,average,train,What 's england 's capital,260
847,London,58.33766555786133,-44.8188591003418,output,train,What 's england 's capital,260
848,Rouble,5.203970432281494,2.7318058013916016,average,dev,What currency is used in russia,260
849,Rouble,-156.73379516601562,-58.534175872802734,output,dev,What currency is used in russia,260
850,Pound,1.1135153770446777,3.6972076892852783,average,dev,What currency is used in england,260
851,Pound,-54.982093811035156,-141.78236389160156,output,dev,What currency is used in england,260
852,Moscow,2.85550594329834,6.284516334533691,average,dev,What is the capital and largest city of russia,260
853,Moscow,-66.64055633544922,38.373802185058594,output,dev,What is the capital and largest city of russia,260
854,London,-1.2349498271942139,7.249917984008789,average,dev,What is the capital and largest city of england,260
855,London,47.58300018310547,-49.706993103027344,output,dev,What is the capital and largest city of england,260
856,Rouble,4.221433639526367,3.4091057777404785,average,dev,What 's the currency in russia,260
857,Rouble,-153.1088104248047,-46.03687286376953,output,dev,What 's the currency in russia,260
858,Pound,0.13097798824310303,4.374507904052734,average,dev,What 's the currency in england,260
859,Pound,-46.38744354248047,-128.5775604248047,output,dev,What 's the currency in england,260
860,Moscow,1.8729681968688965,6.961816310882568,average,dev,What 's the capital of russia,260
861,Moscow,-56.94645690917969,54.42340087890625,output,dev,What 's the capital of russia,260
862,London,-2.217487335205078,7.927217960357666,average,dev,What 's the capital of england,260
863,London,54.35950469970703,-36.678279876708984,output,dev,What 's the capital of england,260
864,Rouble,5.350814342498779,4.285830974578857,average,train,What is this currency of russia,270
865,Rouble,-200.5990753173828,-70.31684112548828,output,train,What is this currency of russia,270
866,Pound,1.256561517715454,5.252837657928467,average,train,What is this currency of england,270
867,Pound,-82.00668334960938,-158.1992950439453,output,train,What is this currency of england,270
868,Moscow,2.717310905456543,6.452019691467285,average,train,What is this capital of russia,270
869,Moscow,-79.58607482910156,22.899866104125977,output,train,What is this capital of russia,270
870,London,-1.3769419193267822,7.4190263748168945,average,train,What is this capital of england,270
871,London,39.98640441894531,-68.2265625,output,train,What is this capital of england,270
872,Rouble,3.8463222980499268,5.539083957672119,average,train,What 's russia 's currency,270
873,Rouble,-183.05165100097656,-62.042537689208984,output,train,What 's russia 's currency,270
874,Pound,-0.2479306161403656,6.5060906410217285,average,train,What 's england 's currency,270
875,Pound,-66.94291687011719,-145.85006713867188,output,train,What 's england 's currency,270
876,Moscow,1.2128185033798218,7.705272197723389,average,train,What 's russia 's capital,270
877,Moscow,-64.52124786376953,35.246822357177734,output,train,What 's russia 's capital,270
878,London,-2.8814339637756348,8.672279357910156,average,train,What 's england 's capital,270
879,London,49.98395919799805,-54.5198860168457,output,train,What 's england 's capital,270
880,Rouble,5.2330322265625,2.8035078048706055,average,dev,What currency is used in russia,270
881,Rouble,-167.87965393066406,-67.71527862548828,output,dev,What currency is used in russia,270
882,Pound,1.1387794017791748,3.770514488220215,average,dev,What currency is used in england,270
883,Pound,-62.9488639831543,-152.0331573486328,output,dev,What currency is used in england,270
884,Moscow,2.8871982097625732,6.375518798828125,average,dev,What is the capital and largest city of russia,270
885,Moscow,-76.80889892578125,29.327144622802734,output,dev,What is the capital and largest city of russia,270
886,London,-1.2070544958114624,7.342525482177734,average,dev,What is the capital and largest city of england,270
887,London,38.70599365234375,-60.218624114990234,output,dev,What is the capital and largest city of england,270
888,Rouble,4.2432732582092285,3.463033676147461,average,dev,What 's the currency in russia,270
889,Rouble,-163.55450439453125,-54.69819259643555,output,dev,What 's the currency in russia,270
890,Pound,0.14902043342590332,4.43004035949707,average,dev,What 's the currency in england,270
891,Pound,-54.795536041259766,-136.86050415039062,output,dev,What 's the currency in england,270
892,Moscow,1.8974391222000122,7.0350446701049805,average,dev,What 's the capital of russia,270
893,Moscow,-66.84815216064453,45.50827407836914,output,dev,What 's the capital of russia,270
894,London,-2.1968135833740234,8.00205135345459,average,dev,What 's the capital of england,270
895,London,47.574764251708984,-44.8058967590332,output,dev,What 's the capital of england,270
896,Rouble,5.402804851531982,4.41657829284668,average,train,What is this currency of russia,280
897,Rouble,-216.21519470214844,-82.34041595458984,output,train,What is this currency of russia,280
898,Pound,1.3058769702911377,5.381715774536133,average,train,What is this currency of england,280
899,Pound,-96.57015991210938,-172.86720275878906,output,train,What is this currency of england,280
900,Moscow,2.765352249145508,6.579329013824463,average,train,What is this capital of russia,280
901,Moscow,-93.08863830566406,9.016141891479492,output,train,What is this capital of russia,280
902,London,-1.331575632095337,7.544466495513916,average,train,What is this capital of england,280
903,London,26.798418045043945,-82.35748291015625,output,train,What is this capital of england,280
904,Rouble,3.872145175933838,5.60581636428833,average,train,What 's russia 's currency,280
905,Rouble,-195.5921630859375,-71.77511596679688,output,train,What 's russia 's currency,280
906,Pound,-0.22478237748146057,6.570953845977783,average,train,What 's england 's currency,280
907,Pound,-78.1238784790039,-157.04319763183594,output,train,What 's england 's currency,280
908,Moscow,1.234692931175232,7.768567085266113,average,train,What 's russia 's capital,280
909,Moscow,-74.64094543457031,24.83716583251953,output,train,What 's russia 's capital,280
910,London,-2.8622350692749023,8.733704566955566,average,train,What 's england 's capital,280
911,London,40.4863395690918,-65.47865295410156,output,train,What 's england 's capital,280
912,Rouble,5.266201019287109,2.8865585327148438,average,dev,What currency is used in russia,280
913,Rouble,-180.4698486328125,-77.44905853271484,output,dev,What currency is used in russia,280
914,Pound,1.1692731380462646,3.851696014404297,average,dev,What currency is used in england,280
915,Pound,-72.79039764404297,-162.85989379882812,output,dev,What currency is used in england,280
916,Moscow,2.925828695297241,6.47898006439209,average,dev,What is the capital and largest city of russia,280
917,Moscow,-88.15351104736328,18.75560760498047,output,dev,What is the capital and largest city of russia,280
918,London,-1.1710991859436035,7.444118499755859,average,dev,What is the capital and largest city of england,280
919,London,28.772544860839844,-71.95921325683594,output,dev,What is the capital and largest city of england,280
920,Rouble,4.268064022064209,3.5260009765625,average,dev,What 's the currency in russia,280
921,Rouble,-175.3355712890625,-63.85959243774414,output,dev,What 's the currency in russia,280
922,Pound,0.1711357831954956,4.491138458251953,average,dev,What 's the currency in england,280
923,Pound,-64.16060638427734,-146.21847534179688,output,dev,What 's the currency in england,280
924,Moscow,1.9276916980743408,7.118422985076904,average,dev,What 's the capital of russia,280
925,Moscow,-78.31745147705078,35.789791107177734,output,dev,What 's the capital of russia,280
926,London,-2.169236421585083,8.0835599899292,average,dev,What 's the capital of england,280
927,London,39.15518569946289,-54.74348068237305,output,dev,What 's the capital of england,280
928,Rouble,5.461071491241455,4.561842918395996,average,train,What is this currency of russia,290
929,Rouble,-232.8613739013672,-98.51294708251953,output,train,What is this currency of russia,290
930,Pound,1.3620859384536743,5.523286819458008,average,train,What is this currency of england,290
931,Pound,-113.28165435791016,-189.8408966064453,output,train,What is this currency of england,290
932,Moscow,2.8205995559692383,6.719878673553467,average,train,What is this capital of russia,290
933,Moscow,-108.69461822509766,-7.032938003540039,output,train,What is this capital of russia,290
934,London,-1.278386116027832,7.6813225746154785,average,train,What is this capital of england,290
935,London,10.875215530395508,-98.33969116210938,output,train,What is this capital of england,290
936,Rouble,3.900841236114502,5.680595397949219,average,train,What 's russia 's currency,290
937,Rouble,-209.11167907714844,-82.25667572021484,output,train,What 's russia 's currency,290
938,Pound,-0.19814428687095642,6.642038822174072,average,train,What 's england 's currency,290
939,Pound,-90.81885528564453,-169.91387939453125,output,train,What 's england 's currency,290
940,Moscow,1.260369062423706,7.838630676269531,average,train,What 's russia 's capital,290
941,Moscow,-86.2300796508789,12.890317916870117,output,train,What 's russia 's capital,290
942,London,-2.8386166095733643,8.800073623657227,average,train,What 's england 's capital,290
943,London,29.847383499145508,-77.79288482666016,output,train,What 's england 's capital,290
944,Rouble,5.3030242919921875,2.9795379638671875,average,dev,What currency is used in russia,290
945,Rouble,-194.54685974121094,-87.99394226074219,output,dev,What currency is used in russia,290
946,Pound,1.2040388584136963,3.940981388092041,average,dev,What currency is used in england,290
947,Pound,-84.81552124023438,-174.75880432128906,output,dev,What currency is used in england,290
948,Moscow,2.9703545570373535,6.593387603759766,average,dev,What is the capital and largest city of russia,290
949,Moscow,-100.72294616699219,5.794723987579346,output,dev,What is the capital and largest city of russia,290
950,London,-1.1286312341690063,7.554831027984619,average,dev,What is the capital and largest city of england,290
951,London,17.527555465698242,-85.27625274658203,output,dev,What is the capital and largest city of england,290
952,Rouble,4.295462608337402,3.596808910369873,average,dev,What 's the currency in russia,290
953,Rouble,-188.47802734375,-73.76817321777344,output,dev,What 's the currency in russia,290
954,Pound,0.19647705554962158,4.558251857757568,average,dev,What 's the currency in england,290
955,Pound,-74.81552124023438,-157.00547790527344,output,dev,What 's the currency in england,290
956,Moscow,1.9627926349639893,7.210658073425293,average,dev,What 's the capital of russia,290
957,Moscow,-90.73847198486328,23.618221282958984,output,dev,What 's the capital of russia,290
958,London,-2.136193037033081,8.172101974487305,average,dev,What 's the capital of england,290
959,London,28.199771881103516,-67.5756607055664,output,dev,What 's the capital of england,290
